product_code,review_count,size,comfort,durability,star
FGC0L5010711D-CAMEL,Nan,,Nan,Nan,Nan
FGC0L5010711D-KHAKI,Nan,,Nan,Nan,Nan
FGC0150R6581Z-TOBACCO,Nan,,Nan,Nan,Nan
FGC0150R6581Z-GRNSH_BROWN,Nan,,Nan,Nan,Nan
FGC0150R6581Z-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0P0030361A-CLOVE,Nan,,Nan,Nan,Nan
FGC0150R6621Z-RB_BROWN,Nan,,Nan,Nan,Nan
FGC0150R6621Z-DIRTY_BROWN,Nan,,Nan,Nan,Nan
FGC0150R6621Z-BGREEN,Nan,,Nan,Nan,Nan
FGC0150R6621Z-KHAKI,Nan,,Nan,Nan,Nan
FGC0150R6621Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0L4030591A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0L4030591A-CAMEL,Nan,,Nan,Nan,Nan
FGC0L4012251B-CAMEL,Nan,,Nan,Nan,Nan
FGC0L4012251B-NAVY,Nan,,Nan,Nan,Nan
FGC0150S6892A-BROWN_BLACK,Nan,,Nan,Nan,Nan
FGC0H9025191D-BLUE_1,Nan,,Nan,Nan,Nan
FGC0H9025191D-CAMEL,Nan,,Nan,Nan,Nan
FGC0H9025191D-KHAKI,Nan,,Nan,Nan,Nan
FGC0150S6862A-BROWN,Nan,,Nan,Nan,Nan
FGC0GF0R7501Z-TOBACCO,Nan,,Nan,Nan,Nan
FGC0GF0R7501Z-KHAKI,Nan,,Nan,Nan,Nan
FGC0GF0R7501Z-RUSSIA_DNAVY,Nan,,Nan,Nan,Nan
FGC015033801A-CAMEL,Nan,,Nan,Nan,Nan
FGC0150S6902A-BLACK,Nan,,Nan,Nan,Nan
FGC015009251D-CAMEL,Nan,,Nan,Nan,Nan
FGC0R70U8392A-BROWN,Nan,,Nan,Nan,Nan
FGC0B2008741B-BROWN,Nan,,Nan,Nan,Nan
FGC015035131A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC015035131A-GREY,Nan,,Nan,Nan,Nan
FGC015035131A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC018146782A-BROWN,Nan,,Nan,Nan,Nan
FGC0150S6912A-GREY,Nan,,Nan,Nan,Nan
FGC0150S6872A-BROWN,Nan,,Nan,Nan,Nan
FGC0H9027811A-CAMEL,Nan,,Nan,Nan,Nan
FGC0H9027811A-KHAKI,Nan,,Nan,Nan,Nan
FGC026041122A-BLACK,Nan,,Nan,Nan,Nan
FGC026041122A-NAVY,Nan,,Nan,Nan,Nan
FGC026041122A-GREY,Nan,,Nan,Nan,Nan
FGC0Y9039132A-NAVY,Nan,,Nan,Nan,Nan
FGC0Y9039132A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7044742A-WHITE,Nan,,Nan,Nan,Nan
FGC0Z7044742A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7044742A-CAMEL,Nan,,Nan,Nan,Nan
FGC0Z7041612A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7041612A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7041612A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7044752A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7044752A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7044752A-TAN,Nan,,Nan,Nan,Nan
FGC0Y9040822A-BLACK_LGREY,Nan,,Nan,Nan,Nan
FGC0Y9040822A-NAVY_RED,Nan,,Nan,Nan,Nan
FGC0Y9040822A-LGREY_RBLUE,Nan,,Nan,Nan,Nan
FGC0Z7041642A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7041642A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7041642A-BLACK,Nan,,Nan,Nan,Nan
FGC0L4033001A-SNAYPE,Nan,,Nan,Nan,Nan
FGC0L4033001A-DNAVY,Nan,,Nan,Nan,Nan
FGC026041142A-TEAL,Nan,,Nan,Nan,Nan
FGC026041142A-DGREY,Nan,,Nan,Nan,Nan
FGC026041142A-NAVY,Nan,,Nan,Nan,Nan
FGC0Y9039142A-DGREY,Nan,,Nan,Nan,Nan
FGC0Y9039142A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7040072A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7040072A-WHITE,Nan,,Nan,Nan,Nan
FGC0Z7040072A-BLACK,Nan,,Nan,Nan,Nan
FGC0C8012921B-RED,Nan,,Nan,Nan,Nan
FGC0C8012921B-BLUE,Nan,,Nan,Nan,Nan
FGC0Y9041192A-GREY,Nan,,Nan,Nan,Nan
FGC0Y9041192A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9041192A-NAVY,Nan,,Nan,Nan,Nan
FGC0DN0AR892A-WHITE_BLUE,Nan,,Nan,Nan,Nan
FGC0DN0AR892A-BLACK_GREEN,Nan,,Nan,Nan,Nan
FGC0DY0AR872A-LGREY_ORANGE,Nan,,Nan,Nan,Nan
FGC0DY0AR872A-WHITE_BLUE,Nan,,Nan,Nan,Nan
FGC0H40S9622A-BLACK,Nan,,Nan,Nan,Nan
FGC0H40S9622A-BLUE,Nan,,Nan,Nan,Nan
FGC0DN0AR922A-BLACK,Nan,,Nan,Nan,Nan
FGC0DN0AR922A-LGREY_YELLOW,Nan,,Nan,Nan,Nan
FGC0DN0AR882A-WHITE_BLACK,Nan,,Nan,Nan,Nan
FGC0DN0AR882A-LGREY_BLUE,Nan,,Nan,Nan,Nan
FGC0H40S7552A-BLUE,Nan,,Nan,Nan,Nan
FGC0H40S7552A-OLIVE,Nan,,Nan,Nan,Nan
FGC0H40S9632A-WHITE,Nan,,Nan,Nan,Nan
FGC0H40S9632A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9040932A-BLACK_RED,Nan,,Nan,Nan,Nan
FGC0Y9040932A-TEAL_GREY,Nan,,Nan,Nan,Nan
FGC0H40S7562A-BLACK,Nan,,Nan,Nan,Nan
FGC0H40S7562A-BLUE,Nan,,Nan,Nan,Nan
FGC0H40S9642A-BEIGE,Nan,,Nan,Nan,Nan
FGC0H40S9642A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z3024211C-RB_BROWN,Nan,,Nan,Nan,Nan
FGC0Z3024211C-NBLUE,Nan,,Nan,Nan,Nan
FGC0510R2012A-BEIGE,Nan,,Nan,Nan,Nan
FGC0510R2012A-GREY,Nan,,Nan,Nan,Nan
FGC0DN0AR912A-WHITE,Nan,,Nan,Nan,Nan
FGC0510R2022A-WHITE,Nan,,Nan,Nan,Nan
FGC0510R2022A-BLACK,Nan,,Nan,Nan,Nan
FGC0BB033761A-NAVY,Nan,,Nan,Nan,Nan
FGC0BB033761A-CASTOR_GREY,Nan,,Nan,Nan,Nan
FGC0H40S7542A-BLUE,Nan,,Nan,Nan,Nan
FGC0H40S7542A-GREY,Nan,,Nan,Nan,Nan
FGC0H40S7572A-BLACK,Nan,,Nan,Nan,Nan
FGC0H40S7572A-GREY,Nan,,Nan,Nan,Nan
FGC0510R2032A-GREY,Nan,,Nan,Nan,Nan
FGC0510R2032A-BEIGE,Nan,,Nan,Nan,Nan
FGC0EM0S0152A-BLACK_LGREY,Nan,,Nan,Nan,Nan
FGC0H40T3262A-OLIVE,Nan,,Nan,Nan,Nan
FGC0H40T3262A-NAVY,Nan,,Nan,Nan,Nan
FGC0510R1992A-BLACK,Nan,,Nan,Nan,Nan
FGC0510R1992A-WHITE,Nan,,Nan,Nan,Nan
FGC0180T8762A-BLACK_GREY,Nan,,Nan,Nan,Nan
FGC0180T8752A-BLUE_WHITE,Nan,,Nan,Nan,Nan
FGC0B3025091A-DOVE_WHITE,Nan,,Nan,Nan,Nan
FGC0B3025091A-WHITE,Nan,,Nan,Nan,Nan
FGC051028671A-DGREY,Nan,,Nan,Nan,Nan
FGC051028671A-NAVY,Nan,,Nan,Nan,Nan
FGC051028671A-BLACK,Nan,,Nan,Nan,Nan
FGC0510S0112A-NAVY,Nan,,Nan,Nan,Nan
FGC0510R2062A-LGREY,Nan,,Nan,Nan,Nan
FGC0510R2062A-DGREY,Nan,,Nan,Nan,Nan
FGC0V2025091A-NAVY,Nan,,Nan,Nan,Nan
FGC0DY0S0072A-SAND,Nan,,Nan,Nan,Nan
FGC0180V3512A-BLUE,Nan,,Nan,Nan,Nan
FGC0H40U8442A-GREY,Nan,,Nan,Nan,Nan
FGC0H40U8442A-BLACK,Nan,,Nan,Nan,Nan
FGC0G2030171A-CAMEL,Nan,,Nan,Nan,Nan
FGC0G2030171A-DNAVY,Nan,,Nan,Nan,Nan
FGC089024571A-DNAVY,Nan,,Nan,Nan,Nan
FGC0H40U8012A-WHITE,Nan,,Nan,Nan,Nan
FGC0150S0032A-ARMY,Nan,,Nan,Nan,Nan
FGC0Z7041542A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7041542A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7041542A-BLACK,Nan,,Nan,Nan,Nan
FGC028030281A-DGREEN,Nan,,Nan,Nan,Nan
FGC028030281A-BLACK,Nan,,Nan,Nan,Nan
FGC031039112A-NAVY,Nan,,Nan,Nan,Nan
FGC031039112A-WHITE,Nan,,Nan,Nan,Nan
FGC031039112A-BLACK,Nan,,Nan,Nan,Nan
FGC0150S0042A-NAVY_BROWN,Nan,,Nan,Nan,Nan
FGC0Z7041632A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7041632A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7041632A-WHITE,Nan,,Nan,Nan,Nan
FGC0L4037411A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC0L4037411A-DNAVY,Nan,,Nan,Nan,Nan
FGC031039122A-WHITE,Nan,,Nan,Nan,Nan
FGC031039122A-BLACK,Nan,,Nan,Nan,Nan
FGC0H40U8002A-WHITE,Nan,,Nan,Nan,Nan
FGC0AR025091A-SNAYPE,Nan,,Nan,Nan,Nan
FGC0AR025091A-RUST_BROWN,Nan,,Nan,Nan,Nan
FGC0AR025091A-BLACK,Nan,,Nan,Nan,Nan
FGC051019771A-BROWN,Nan,,Nan,Nan,Nan
FGC051019771A-CAMEL,Nan,,Nan,Nan,Nan
FGC051019771A-NAVY,Nan,,Nan,Nan,Nan
FGC051019771A-DIRTY_BROWN,Nan,,Nan,Nan,Nan
FGC0AJ024991A-BLACK,Nan,,Nan,Nan,Nan
FGC0510S0102A-LBROWN_WHITE,Nan,,Nan,Nan,Nan
FGC0510R2002A-LGREY,Nan,,Nan,Nan,Nan
FGC0510R2002A-AQUA,Nan,,Nan,Nan,Nan
FGC0510T7812A-NAVY_GREY,Nan,,Nan,Nan,Nan
FGC0510T7812A-BLACK_NAVY,Nan,,Nan,Nan,Nan
FGC0510T7052A-BLUE,Nan,,Nan,Nan,Nan
FGC0Y9040922A-BLACK_APPLE_GREEN,Nan,,Nan,Nan,Nan
FGC0Y9040922A-DGREY,Nan,,Nan,Nan,Nan
FGC0510R2042A-GREY,Nan,,Nan,Nan,Nan
FGC0510R2042A-BEIGE_BLACK,Nan,,Nan,Nan,Nan
FGC0Y9039162A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9039162A-WHITE,Nan,,Nan,Nan,Nan
FGC0AR025131A-SNAYPE,Nan,,Nan,Nan,Nan
FGC0AR025131A-RUST_BROWN,Nan,,Nan,Nan,Nan
FGC051019021A-RBLUE,Nan,,Nan,Nan,Nan
FGC051019021A-GREY,Nan,,Nan,Nan,Nan
FGC051019021A-CAMEL,Nan,,Nan,Nan,Nan
FGC0Y9040392A-GREY_OWHITE,Nan,,Nan,Nan,Nan
FGC0Y9040392A-WHITE_GREY,Nan,,Nan,Nan,Nan
FGC0Y9040392A-NAVY_BLUE,Nan,,Nan,Nan,Nan
FGC0180T0592A-GREY,Nan,,Nan,Nan,Nan
FGC0H40U8422A-BLUE,Nan,,Nan,Nan,Nan
FGC0H40U8422A-GREY,Nan,,Nan,Nan,Nan
FGC0H40U8422A-BLACK,Nan,,Nan,Nan,Nan
FGC0GF0R6821Z-DNAVY,Nan,,Nan,Nan,Nan
FGC0GF0R6821Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0GF0R6821Z-KHAKI,Nan,,Nan,Nan,Nan
FGC0Z7040132A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7040132A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7040132A-OLIVE,Nan,,Nan,Nan,Nan
FGC0Y9040372A-NAVY,Nan,,Nan,Nan,Nan
FGC0Y9040372A-LGREY,Nan,,Nan,Nan,Nan
FGC0Y9040372A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9040732A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9040732A-NAVY,Nan,,Nan,Nan,Nan
FGC0Y9040762A-NAVY,Nan,,Nan,Nan,Nan
FGC0Y9040762A-GREY,Nan,,Nan,Nan,Nan
FGC0Y9040762A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9040752A-GREY,Nan,,Nan,Nan,Nan
FGC0Y9040752A-TEAL,Nan,,Nan,Nan,Nan
FGC0Y9040752A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9040752A-WHITE,Nan,,Nan,Nan,Nan
FGC0Y9040902A-GREY_RED,Nan,,Nan,Nan,Nan
FGC0Y9040902A-BLACK_GREY,Nan,,Nan,Nan,Nan
FGC0Y9040902A-NAVY_TURQUOISE,Nan,,Nan,Nan,Nan
FGC031039102A-NAVY,Nan,,Nan,Nan,Nan
FGC031039102A-WHITE,Nan,,Nan,Nan,Nan
FGC031039102A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7041592A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7041592A-WHITE,Nan,,Nan,Nan,Nan
FGC0Z7041592A-DGREY,Nan,,Nan,Nan,Nan
FGC0H40W7082A-NAVY,Nan,,Nan,Nan,Nan
FGC0DN032122A-BLACK,Nan,,Nan,Nan,Nan
FGC0DN032122A-NAVY,Nan,,Nan,Nan,Nan
FGC0DN032122A-RED,Nan,,Nan,Nan,Nan
FGC0Y9040772A-WHITE,Nan,,Nan,Nan,Nan
FGC0Y9040772A-BLACK,Nan,,Nan,Nan,Nan
FGC0H4020401A-BLACK,Nan,,Nan,Nan,Nan
FGC0H4020401A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0Z7040082A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7040082A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7045232A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7045232A-BLACK,Nan,,Nan,Nan,Nan
FGC0C30V0672A-GREY,Nan,,Nan,Nan,Nan
FGC0510S0062A-NAVY,Nan,,Nan,Nan,Nan
FGC0260U3112A-GREY,Nan,,Nan,Nan,Nan
FGC0H40U8432A-BLUE,Nan,,Nan,Nan,Nan
FGC0H40U8432A-GREY,Nan,,Nan,Nan,Nan
FGC0Y9032762A-OLIVE_BLACK,Nan,,Nan,Nan,Nan
FGC0Y9032762A-BLACK_WINE,Nan,,Nan,Nan,Nan
FGC0Y9032772A-RED_NAVY,Nan,,Nan,Nan,Nan
FGC0Y9032772A-AQUA_GREY,Nan,,Nan,Nan,Nan
FGC0Y9032772A-LGREY_RBLUE,Nan,,Nan,Nan,Nan
FGC0Y9032772A-OLIVE_BLACK,Nan,,Nan,Nan,Nan
FGC0Y9039172A-GREY,Nan,,Nan,Nan,Nan
FGC0Y9039172A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7039792A-OLIVE,Nan,,Nan,Nan,Nan
FGC0Z7039792A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7039792A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7041622A-WHITE,Nan,,Nan,Nan,Nan
FGC0Z7041622A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7041622A-GREY,Nan,,Nan,Nan,Nan
FGC0260U2742A-LKHAKI,Nan,,Nan,Nan,Nan
FGC0260U2742A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9032092A-OLIVE_BLACK,Nan,,Nan,Nan,Nan
FGC0Y9032092A-GREY_BLUE,Nan,,Nan,Nan,Nan
FGC0Y9032092A-DGREY_MAROON,Nan,,Nan,Nan,Nan
FGC0Y9040952A-NAVY_WHITE,Nan,,Nan,Nan,Nan
FGC0Y9040952A-DGREY_APPLE_GREEN,Nan,,Nan,Nan,Nan
FGC0Y9040952A-BLACK_RED,Nan,,Nan,Nan,Nan
FGC0510R2052A-GREY,Nan,,Nan,Nan,Nan
FGC0510R2052A-BLACK,Nan,,Nan,Nan,Nan
FGC0DY0T7782A-GREY,Nan,,Nan,Nan,Nan
FGC0DY0T7782A-NAVY,Nan,,Nan,Nan,Nan
FGC0Y9037612A-BLACK,Nan,,Nan,Nan,Nan
FGC0Y9037612A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7041562A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7041562A-GREY,Nan,,Nan,Nan,Nan
FGC0EM0S0162A-GREY_GREEN,Nan,,Nan,Nan,Nan
FGC0DY0S0082A-BROWN,Nan,,Nan,Nan,Nan
FGC0Z7040102A-WHITE,Nan,,Nan,Nan,Nan
FGC0Z7040102A-GREY,Nan,,Nan,Nan,Nan
FGC0150S0122A-TAUPE,Nan,,Nan,Nan,Nan
FGC0L4033131A-PARIS_KHAKI,Nan,,Nan,Nan,Nan
FGC0L4033131A-DNAVY_4,Nan,,Nan,Nan,Nan
FGC0L4033131A-DBROWN,Nan,,Nan,Nan,Nan
FGC0L4037301A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0L4037301A-BLACK,Nan,,Nan,Nan,Nan
FGC0L4037301A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0L4037301A-CAMEL,Nan,,Nan,Nan,Nan
FGC0Y9032792A-NAVY,Nan,,Nan,Nan,Nan
FGC0Y9032792A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7041652A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7041652A-DGREY,Nan,,Nan,Nan,Nan
FGC0GF0R8041Z-DNAVY,Nan,,Nan,Nan,Nan
FGC0GF0R8041Z-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0GF0R8041Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0GF0R8041Z-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0GF0R7661Z-DNAVY_4,Nan,,Nan,Nan,Nan
FGC0GF0R7661Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0GF0R7661Z-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC015035011A-DNAVY,Nan,,Nan,Nan,Nan
FGC015035011A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC015035011A-SNAYPE,Nan,,Nan,Nan,Nan
FGC090035001A-RB_BROWN,Nan,,Nan,Nan,Nan
FGC090035001A-CAMEL,Nan,,Nan,Nan,Nan
FGC090035001A-KHAKI,Nan,,Nan,Nan,Nan
FGC0H9034921A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0H9034921A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC0H9034921A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0GC0R7741Z-BLACK,Nan,,Nan,Nan,Nan
FGC015050011A-NAVY,Nan,,Nan,Nan,Nan
FGC015050011A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC015050011A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC0GS0R7401Z-BLACK,Nan,,Nan,Nan,Nan
FGC015034911A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC015034911A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC015034911A-TAN_NEW,Nan,,Nan,Nan,Nan
FGC051044461A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC051044461A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC051044461A-CAMEL,Nan,,Nan,Nan,Nan
FGC051036081A-CAMEL,Nan,,Nan,Nan,Nan
FGC051036081A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC051036081A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0GF0R8161Z-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0GF0R8161Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0FK050031A-CAMEL,Nan,,Nan,Nan,Nan
FGC0FK050031A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC015050041A-NAVY,Nan,,Nan,Nan,Nan
FGC015050041A-SNAYPE,Nan,,Nan,Nan,Nan
FGC0AA033111A-RB_BROWN,Nan,,Nan,Nan,Nan
FGC0AA033111A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC0AA033111A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0L8040001A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0L8040001A-CAMEL,Nan,,Nan,Nan,Nan
FGC0L8040001A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC015050051A-CAMEL,Nan,,Nan,Nan,Nan
FGC015050051A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0H9034961A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0H9034961A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC015050151A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC015050151A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC015027061A-KHAKI,Nan,,Nan,Nan,Nan
FGC015027061A-CAMEL,Nan,,Nan,Nan,Nan
FGC015027061A-TOBACCO,Nan,,Nan,Nan,Nan
FGC015035091A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC015035091A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC015035091A-DNAVY,Nan,,Nan,Nan,Nan
FGC015050201A-BLACK,Nan,,Nan,Nan,Nan
FGC015050201A-CAMEL,Nan,,Nan,Nan,Nan
FGC015027091A-NAVY,Nan,,Nan,Nan,Nan
FGC015027091A-RUST,Nan,,Nan,Nan,Nan
FGC015027091A-RB_BROWN,Nan,,Nan,Nan,Nan
FGC015034971A-CAMEL,Nan,,Nan,Nan,Nan
FGC015034971A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC015034971A-DNAVY,Nan,,Nan,Nan,Nan
FGC0H9019241A-NAVY,Nan,,Nan,Nan,Nan
FGC0H9019241A-CAMEL,Nan,,Nan,Nan,Nan
FGC0H9019241A-KHAKI,Nan,,Nan,Nan,Nan
FGC0510AR842A-CAMEL,Nan,,Nan,Nan,Nan
FGC0510AR842A-LGREY,Nan,,Nan,Nan,Nan
FGC0H9050021A-GREY,Nan,,Nan,Nan,Nan
FGC015050141A-SNAYPE,Nan,,Nan,Nan,Nan
FGC090040561A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC090040561A-CAMEL,Nan,,Nan,Nan,Nan
FGC0CG043671A-KHAKI,Nan,,Nan,Nan,Nan
FGC0CG043671A-CAMEL,Nan,,Nan,Nan,Nan
FGC0AY050211A-BLACK,Nan,,Nan,Nan,Nan
FGC0GF0R8101Z-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC0GF0R8101Z-KHAKI,Nan,,Nan,Nan,Nan
FGC0GF0R8101Z-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0L4023181A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0L4023181A-CAMEL,Nan,,Nan,Nan,Nan
FGC051044842A-KHAKI,Nan,,Nan,Nan,Nan
FGC051044842A-NAVY,Nan,,Nan,Nan,Nan
FGC051044842A-CAMEL,Nan,,Nan,Nan,Nan
FGC090042591A-DNAVY,Nan,,Nan,Nan,Nan
FGC090042591A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC090042591A-CAMEL,Nan,,Nan,Nan,Nan
FGC0L5034741A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0L5034741A-CAMEL,Nan,,Nan,Nan,Nan
FGC0L5034741A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0GF0R7561Z-DNAVY,Nan,,Nan,Nan,Nan
FGC0GF0R7561Z-TOBACCO,Nan,,Nan,Nan,Nan
FGC051032831A-TOBACCO,Nan,,Nan,Nan,Nan
FGC051032831A-KHAKI,Nan,,Nan,Nan,Nan
FGC0B3033201A-DBROWN,Nan,,Nan,Nan,Nan
FGC0B3033201A-SNAYPE,Nan,,Nan,Nan,Nan
FGC018008631G-BLACK,Nan,,Nan,Nan,Nan
FGC015024041A-DNAVY,Nan,,Nan,Nan,Nan
FGC015024041A-RBROWN,Nan,,Nan,Nan,Nan
FGC0H9028061B-SKY_BLUE,Nan,,Nan,Nan,Nan
FGC0H9028061B-NAVY,Nan,,Nan,Nan,Nan
FGC0H9028061B-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0L4035541A-CAMEL,Nan,,Nan,Nan,Nan
FGC0AY032581A-RED_BROWN,Nan,,Nan,Nan,Nan
FGC0AY032581A-NAVY,Nan,,Nan,Nan,Nan
FGC0H9028051A-RUST_BROWN,Nan,,Nan,Nan,Nan
FGC0H9028051A-JET_BLACK,Nan,,Nan,Nan,Nan
FGC0L4018681A-BROWN,Nan,,Nan,Nan,Nan
FGC0L4018681A-KHAKI,Nan,,Nan,Nan,Nan
FGC0L4018681A-TOBACCO,Nan,,Nan,Nan,Nan
FGC0L4018681A-NAVY,Nan,,Nan,Nan,Nan
FGC0L4018681A-CAMEL,Nan,,Nan,Nan,Nan
FGC051039531A-CAMEL,Nan,,Nan,Nan,Nan
FGC051039531A-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0V70R7461Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0V70R7461Z-DROYAL_BLUE,Nan,,Nan,Nan,Nan
FGC0AA027551A-KHAKI,Nan,,Nan,Nan,Nan
FGC0M6032201A-DROYAL_BLUE,Nan,,Nan,Nan,Nan
FGC0M6032201A-CAMEL,Nan,,Nan,Nan,Nan
FGC0M6032201A-PARIS_GREY,Nan,,Nan,Nan,Nan
FGC0L4056111G-CAMEL,Nan,,Nan,Nan,Nan
FGC0L4056111G-OLIVE,Nan,,Nan,Nan,Nan
FGC0L4056111G-KHAKI,Nan,,Nan,Nan,Nan
FGC0V70R8141Z-DNAVY,Nan,,Nan,Nan,Nan
FGC0V70R8141Z-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0V70R8141Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0H9025671E-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0H9025671E-DROYAL_BLUE,Nan,,Nan,Nan,Nan
FGC0H9025671E-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0510T8792A-KHAKI,Nan,,Nan,Nan,Nan
FGC0510T8792A-NAVY,Nan,,Nan,Nan,Nan
FGC0B3025101A-WHITE,Nan,,Nan,Nan,Nan
FGC0B3025101A-DBEIGE,Nan,,Nan,Nan,Nan
FGC0B3025101A-DSKY_BLUE,Nan,,Nan,Nan,Nan
FGC0E4005721F-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC015056101G-CAMEL,Nan,,Nan,Nan,Nan
FGC0AJ024801B-BLACK,Nan,,Nan,Nan,Nan
FGC0AJ024801B-DNAVY,Nan,,Nan,Nan,Nan
FGC0L4005721F-BROWN,Nan,,Nan,Nan,Nan
FGC0L4005721F-KHAKI,Nan,,Nan,Nan,Nan
FGC0T8018691A-CAMEL,Nan,,Nan,Nan,Nan
FGC0T8018691A-NAVY,Nan,,Nan,Nan,Nan
FGC0T8018691A-KHAKI,Nan,,Nan,Nan,Nan
FGC0T8018691A-BROWN,Nan,,Nan,Nan,Nan
