shoe_name,org_price,discounted_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Tsukisho V2 Men's Flip-Flops,"₹1,199","₹1,499",https://in.puma.com/in/en/pd/tsukisho-v2-mens-flip-flops/385070?swatch=02&referrer-category=mens-shoes,Men,,,385070_02,Flip-Flops,,,,3,1,Puma,,,,,
Cliff Unisex Sneakers,"₹1,749","₹3,499",https://in.puma.com/in/en/pd/cliff-unisex-sneakers/387186?swatch=01&referrer-category=mens-shoes,Unisex,,,387186_01,Sneakers,,,,5,1,Puma,,,,,
SOFTRIDE Premier Ombre Men's Walking Shoes,"₹3,149","₹6,999",https://in.puma.com/in/en/pd/softride-premier-ombre-mens-walking-shoes/376189?swatch=01&referrer-category=mens-shoes,Men,,,376189_01,Walking Shoes,,,,6,1,Puma,,,,,
RS-Z RE.GEN Unisex Sneakers,"₹4,159","₹9,999",https://in.puma.com/in/en/pd/rs-z-re-gen-unisex-sneakers/381693?swatch=01&referrer-category=mens-shoes,Unisex,,,381693_01,Sneakers,,,,8,1,Puma,,,,,
Comp Men's Sneakers,"₹1,849","₹4,299",https://in.puma.com/in/en/pd/comp-mens-sneakers/386919?swatch=01&referrer-category=mens-shoes,Men,,,386919_01,Sneakers,,,,3,2,Puma,Puma Black-Quarry,Intense Blue-Puma White,,,
Comp Men's Sneakers,"₹1,849","₹4,299",https://in.puma.com/in/en/pd/comp-mens-sneakers/386919?swatch=01&referrer-category=mens-shoes,Men,,,386919_02,Sneakers,,,,6,2,Puma,Puma Black-Quarry,Intense Blue-Puma White,,,
Walk Max Men's Walking Shoes,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/walk-max-mens-walking-shoes/378514?swatch=01&referrer-category=mens-shoes,Men,,,378514_01,Walking Shoes,,,,4,1,Puma,,,,,
SOFTRIDE Premier So Splatter Men's Running Shoes,"₹3,009","₹6,999",https://in.puma.com/in/en/pd/softride-premier-so-splatter-mens-running-shoes/376957?swatch=01&referrer-category=mens-shoes,Men,,,376957_01,Running Shoes,,,,6,1,Puma,,,,,
Costa Men's Flip-Flops,"₹1,099","₹1,699",https://in.puma.com/in/en/pd/costa-mens-flip-flops/388838?swatch=02&referrer-category=mens-shoes,Men,,,388838_02,Flip-Flops,,,,3,1,Puma,,,,,
Duke Men's Sneakers,"₹1,879","₹3,999",https://in.puma.com/in/en/pd/duke-mens-sneakers/388892?swatch=03&referrer-category=mens-shoes,Men,,,388892_03,Sneakers,,,,3,1,Puma,,,,,
Puma Vellfire Unisex Sneakers,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/puma-vellfire-unisex-sneakers/388792?swatch=03&referrer-category=mens-shoes,Unisex,,,388792_03,Sneakers,,,,2,1,Puma,,,,,
PWRFrame OP-1 Equinox Unisex Sneakers,"₹5,089","₹11,999",https://in.puma.com/in/en/pd/pwrframe-op-1-equinox-unisex-sneakers/380698?swatch=01&referrer-category=mens-shoes,Unisex,,,380698_01,Sneakers,,,,6,1,Puma,,,,,
Trigger Unisex Shoes,"₹2,109","₹4,499",https://in.puma.com/in/en/pd/trigger-unisex-shoes/194866?swatch=03&referrer-category=mens-shoes,Unisex,,,194866_01,Shoes,,,,3,2,Puma,Puma Black-Ultra Gray,Ultra Gray-Puma White-Puma Black,,,
Trigger Unisex Shoes,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/trigger-unisex-shoes/194866?swatch=03&referrer-category=mens-shoes,Unisex,,,194866_03,Shoes,,,,6,2,Puma,Puma Black-Ultra Gray,Ultra Gray-Puma White-Puma Black,,,
Retaliate 2 Unisex Running Shoes,"₹2,149","₹4,999",https://in.puma.com/in/en/pd/retaliate-2-unisex-running-shoes/377282?swatch=04&referrer-category=mens-shoes,Unisex,,,377282_01,Running Shoes,,,,6,4,Puma,Puma Black-Puma White,CASTLEROCK-Puma White,Dark Denim-Puma White,Rhubarb-Puma Black,
Retaliate 2 Unisex Running Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/retaliate-2-unisex-running-shoes/377282?swatch=04&referrer-category=mens-shoes,Unisex,,,377282_02,Running Shoes,,,,6,4,Puma,Puma Black-Puma White,CASTLEROCK-Puma White,Dark Denim-Puma White,Rhubarb-Puma Black,
Retaliate 2 Unisex Running Shoes,"₹2,249","₹4,999",https://in.puma.com/in/en/pd/retaliate-2-unisex-running-shoes/377282?swatch=04&referrer-category=mens-shoes,Unisex,,,377282_03,Running Shoes,,,,6,4,Puma,Puma Black-Puma White,CASTLEROCK-Puma White,Dark Denim-Puma White,Rhubarb-Puma Black,
Retaliate 2 Unisex Running Shoes,"₹2,149","₹4,999",https://in.puma.com/in/en/pd/retaliate-2-unisex-running-shoes/377282?swatch=04&referrer-category=mens-shoes,Unisex,,,377282_04,Running Shoes,,,,6,4,Puma,Puma Black-Puma White,CASTLEROCK-Puma White,Dark Denim-Puma White,Rhubarb-Puma Black,
Flair 2 Unisex Running Shoes,"₹2,149","₹4,999",https://in.puma.com/in/en/pd/flair-2-unisex-running-shoes/377280?swatch=03&referrer-category=mens-shoes,Unisex,,,377280_01,Running Shoes,,,,6,3,Puma,Puma Black-High Risk Red,Asphalt-Puma White,Peacoat-Puma White,,
Flair 2 Unisex Running Shoes,"₹2,349","₹4,999",https://in.puma.com/in/en/pd/flair-2-unisex-running-shoes/377280?swatch=03&referrer-category=mens-shoes,Unisex,,,377280_03,Running Shoes,,,,6,3,Puma,Puma Black-High Risk Red,Asphalt-Puma White,Peacoat-Puma White,,
Flair 2 Unisex Running Shoes,"₹2,349","₹4,999",https://in.puma.com/in/en/pd/flair-2-unisex-running-shoes/377280?swatch=03&referrer-category=mens-shoes,Unisex,,,377280_04,Running Shoes,,,,6,3,Puma,Puma Black-High Risk Red,Asphalt-Puma White,Peacoat-Puma White,,
Java 2 Men's Flip Flops,"₹1,259","₹2,299",https://in.puma.com/in/en/pd/java-2-mens-flip-flops/191034?swatch=04&referrer-category=mens-shoes,Men,,,191034_04,Flip Flops,,,,2,1,Puma,,,,,
Blaze Unisex Shoes,"₹1,999","₹3,999",https://in.puma.com/in/en/pd/blaze-unisex-shoes/195110?swatch=03&referrer-category=mens-shoes,Unisex,,,195110_01,Shoes,,,,2,3,Puma,Peacoat-Puma White,Puma Black-High Risk Red-Puma White,PUMA Black-PUMA White,,
Blaze Unisex Shoes,"₹1,999","₹3,999",https://in.puma.com/in/en/pd/blaze-unisex-shoes/195110?swatch=03&referrer-category=mens-shoes,Unisex,,,195110_03,Shoes,,,,5,3,Puma,Peacoat-Puma White,Puma Black-High Risk Red-Puma White,PUMA Black-PUMA White,,
Blaze Unisex Shoes,"₹4,049","₹4,499",https://in.puma.com/in/en/pd/blaze-unisex-shoes/195110?swatch=03&referrer-category=mens-shoes,Unisex,,,195110_05,Shoes,,,,1,3,Puma,Peacoat-Puma White,Puma Black-High Risk Red-Puma White,PUMA Black-PUMA White,,
Zeta Men's Running Shoes,"₹2,579","₹5,499",https://in.puma.com/in/en/pd/zeta-mens-running-shoes/194887?swatch=01&referrer-category=mens-shoes,Men,,,194887_01,Running Shoes,,,,3,1,Puma,,,,,
Ketava V Men's Flip-Flops,"₹1,119","₹1,399",https://in.puma.com/in/en/pd/ketava-v-mens-flip-flops/385072?swatch=05&referrer-category=mens-shoes,Men,,,385072_03,Flip-Flops,,,,1,3,Puma,Peacoat-Limepunch,Chocolate Brown-Pebble,PUMA Black-Gray Violet,,
Ketava V Men's Flip-Flops,"₹1,049","₹1,399",https://in.puma.com/in/en/pd/ketava-v-mens-flip-flops/385072?swatch=05&referrer-category=mens-shoes,Men,,,385072_05,Flip-Flops,,,,1,3,Puma,Peacoat-Limepunch,Chocolate Brown-Pebble,PUMA Black-Gray Violet,,
Ketava V Men's Flip-Flops,"₹1,049","₹1,399",https://in.puma.com/in/en/pd/ketava-v-mens-flip-flops/385072?swatch=05&referrer-category=mens-shoes,Men,,,385072_06,Flip-Flops,,,,4,3,Puma,Peacoat-Limepunch,Chocolate Brown-Pebble,PUMA Black-Gray Violet,,
Tsukisho Men's Flip Flops,₹899,"₹1,499",https://in.puma.com/in/en/pd/tsukisho-mens-flip-flops/373049?swatch=05&referrer-category=mens-shoes,Men,,,373049_05,Flip Flops,,,,1,1,Puma,,,,,
Puma Foam Stride Men's Running Shoes,"₹1,929","₹4,499",https://in.puma.com/in/en/pd/puma-foam-stride-mens-running-shoes/379992?swatch=01&referrer-category=mens-shoes,Men,,,379992_01,Running Shoes,,,,1,3,Puma,PUMA Black-For All Time Red,PUMA Navy-Fizzy Lime-PUMA White,Feather Gray-PUMA Black-PUMA Silver,,
Puma Foam Stride Men's Running Shoes,"₹2,109","₹4,499",https://in.puma.com/in/en/pd/puma-foam-stride-mens-running-shoes/379992?swatch=01&referrer-category=mens-shoes,Men,,,379992_02,Running Shoes,,,,6,3,Puma,PUMA Black-For All Time Red,PUMA Navy-Fizzy Lime-PUMA White,Feather Gray-PUMA Black-PUMA Silver,,
Puma Foam Stride Men's Running Shoes,"₹2,099","₹4,499",https://in.puma.com/in/en/pd/puma-foam-stride-mens-running-shoes/379992?swatch=01&referrer-category=mens-shoes,Men,,,379992_03,Running Shoes,,,,1,3,Puma,PUMA Black-For All Time Red,PUMA Navy-Fizzy Lime-PUMA White,Feather Gray-PUMA Black-PUMA Silver,,
Ketava V Men's Flip-Flops,"₹1,119","₹1,399",https://in.puma.com/in/en/pd/ketava-v-mens-flip-flops/385072?swatch=03&referrer-category=mens-shoes,Men,,,385072_03,Flip-Flops,,,,1,3,Puma,Peacoat-Limepunch,Chocolate Brown-Pebble,PUMA Black-Gray Violet,,
Ketava V Men's Flip-Flops,"₹1,049","₹1,399",https://in.puma.com/in/en/pd/ketava-v-mens-flip-flops/385072?swatch=03&referrer-category=mens-shoes,Men,,,385072_05,Flip-Flops,,,,1,3,Puma,Peacoat-Limepunch,Chocolate Brown-Pebble,PUMA Black-Gray Violet,,
Ketava V Men's Flip-Flops,"₹1,049","₹1,399",https://in.puma.com/in/en/pd/ketava-v-mens-flip-flops/385072?swatch=03&referrer-category=mens-shoes,Men,,,385072_06,Flip-Flops,,,,4,3,Puma,Peacoat-Limepunch,Chocolate Brown-Pebble,PUMA Black-Gray Violet,,
Trigger Unisex Shoes,"₹2,109","₹4,499",https://in.puma.com/in/en/pd/trigger-unisex-shoes/194866?swatch=01&referrer-category=mens-shoes,Unisex,,,194866_01,Shoes,,,,3,2,Puma,Puma Black-Ultra Gray,Ultra Gray-Puma White-Puma Black,,,
Trigger Unisex Shoes,"₹2,249","₹4,499",https://in.puma.com/in/en/pd/trigger-unisex-shoes/194866?swatch=01&referrer-category=mens-shoes,Unisex,,,194866_03,Shoes,,,,6,2,Puma,Puma Black-Ultra Gray,Ultra Gray-Puma White-Puma Black,,,
Blaze Unisex Shoes,"₹1,999","₹3,999",https://in.puma.com/in/en/pd/blaze-unisex-shoes/195110?swatch=01&referrer-category=mens-shoes,Unisex,,,195110_01,Shoes,,,,2,3,Puma,Peacoat-Puma White,Puma Black-High Risk Red-Puma White,PUMA Black-PUMA White,,
Blaze Unisex Shoes,"₹1,999","₹3,999",https://in.puma.com/in/en/pd/blaze-unisex-shoes/195110?swatch=01&referrer-category=mens-shoes,Unisex,,,195110_03,Shoes,,,,5,3,Puma,Peacoat-Puma White,Puma Black-High Risk Red-Puma White,PUMA Black-PUMA White,,
Blaze Unisex Shoes,"₹4,049","₹4,499",https://in.puma.com/in/en/pd/blaze-unisex-shoes/195110?swatch=01&referrer-category=mens-shoes,Unisex,,,195110_05,Shoes,,,,1,3,Puma,Peacoat-Puma White,Puma Black-High Risk Red-Puma White,PUMA Black-PUMA White,,
Flair Unisex Running Shoes,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/flair-unisex-running-shoes/195112?swatch=02&referrer-category=mens-shoes,Unisex,,,195112_01,Running Shoes,,,,1,3,Puma,Puma Black-Puma White,Quarry-Fizzy Yellow-Puma White,Peacoat-High Risk Red-Puma White,,
Flair Unisex Running Shoes,"₹2,339","₹4,499",https://in.puma.com/in/en/pd/flair-unisex-running-shoes/195112?swatch=02&referrer-category=mens-shoes,Unisex,,,195112_02,Running Shoes,,,,2,3,Puma,Puma Black-Puma White,Quarry-Fizzy Yellow-Puma White,Peacoat-High Risk Red-Puma White,,
Flair Unisex Running Shoes,"₹2,019","₹4,499",https://in.puma.com/in/en/pd/flair-unisex-running-shoes/195112?swatch=02&referrer-category=mens-shoes,Unisex,,,195112_03,Running Shoes,,,,6,3,Puma,Puma Black-Puma White,Quarry-Fizzy Yellow-Puma White,Peacoat-High Risk Red-Puma White,,
Mercedes AMG Petronas F1 A3ROCAT Mid Motorsport Sneakers,"₹5,999","₹9,999",https://in.puma.com/in/en/pd/mercedes-amg-petronas-f1-a3rocat-mid-motorsport-sneakers/306849?swatch=02&referrer-category=mens-shoes,Unisex,,,306849_02,Mercedes AMG Petronas F1 A3ROCAT Mid Motorsport Sneakers,,,,1,1,Puma,,,,,
CA Pro OW Unisex Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/ca-pro-ow-unisex-sneakers/393490?swatch=02&referrer-category=mens-shoes,Unisex,,,393490_02,Sneakers,,,,6,1,Puma,,,,,
Scend Pro Engineered Unisex Running Shoes,"₹6,399","₹7,999",https://in.puma.com/in/en/pd/scend-pro-engineered-unisex-running-shoes/378777?swatch=02&referrer-category=mens-shoes,Unisex,,,378777_01,Running Shoes,,,,7,2,Puma,PUMA Black-PUMA Red-PUMA White,Concrete Gray-Ash Gray,,,
Scend Pro Engineered Unisex Running Shoes,"₹6,399","₹7,999",https://in.puma.com/in/en/pd/scend-pro-engineered-unisex-running-shoes/378777?swatch=02&referrer-category=mens-shoes,Unisex,,,378777_02,Running Shoes,,,,6,2,Puma,PUMA Black-PUMA Red-PUMA White,Concrete Gray-Ash Gray,,,
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_01,Running Shoes,,,,4,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,749","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_02,Running Shoes,,,,7,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_03,Running Shoes,,,,6,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,499","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_05,Running Shoes,,,,6,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹3,249","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_06,Running Shoes,,,,3,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_07,Running Shoes,,,,1,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_08,Running Shoes,,,,1,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_10,Running Shoes,,,,5,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_17,Running Shoes,,,,6,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹3,249","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_18,Running Shoes,,,,5,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_19,Running Shoes,,,,6,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹3,249","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_20,Running Shoes,,,,4,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_23,Running Shoes,,,,4,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_27,Running Shoes,,,,6,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Transport Unisex Running Shoes,"₹2,999","₹4,999",https://in.puma.com/in/en/pd/transport-unisex-running-shoes/377028?swatch=27&referrer-category=mens-shoes,Unisex,,,377028_28,Running Shoes,,,,6,15,Puma,Puma Black-Puma White,Peacoat-Puma White,Puma Black-High Risk Red,Puma Black-Puma Black,Puma Black-Sunset Glow-Sun Stream
Scuderia Ferrari Kart Cat RL Mid Unisex Sneakers,"₹4,949","₹10,999",https://in.puma.com/in/en/pd/scuderia-ferrari-kart-cat-rl-mid-unisex-sneakers/307512?swatch=03&referrer-category=mens-shoes,Unisex,,,307512_03,Sneakers,,,,4,2,Puma,PUMA Black-Rosso Corsa,PUMA White-Rosso Corsa,,,
Scuderia Ferrari Kart Cat RL Mid Unisex Sneakers,"₹5,499","₹10,999",https://in.puma.com/in/en/pd/scuderia-ferrari-kart-cat-rl-mid-unisex-sneakers/307512?swatch=03&referrer-category=mens-shoes,Unisex,,,307512_04,Sneakers,,,,3,2,Puma,PUMA Black-Rosso Corsa,PUMA White-Rosso Corsa,,,
Future Rider Play On Unisex Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/future-rider-play-on-unisex-sneakers/393473?swatch=03&referrer-category=mens-shoes,Unisex,,,393473_01,Sneakers,,,,6,3,Puma,Archive Green-Purple Pop,Racing Blue-Hot Heat,Ultra Blue-Speed Green,,
Future Rider Play On Unisex Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/future-rider-play-on-unisex-sneakers/393473?swatch=03&referrer-category=mens-shoes,Unisex,,,393473_02,Sneakers,,,,3,3,Puma,Archive Green-Purple Pop,Racing Blue-Hot Heat,Ultra Blue-Speed Green,,
Future Rider Play On Unisex Sneakers,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/future-rider-play-on-unisex-sneakers/393473?swatch=03&referrer-category=mens-shoes,Unisex,,,393473_03,Sneakers,,,,4,3,Puma,Archive Green-Purple Pop,Racing Blue-Hot Heat,Ultra Blue-Speed Green,,
BMW M Motorsport Neo Cat Mid Unisex Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/bmw-m-motorsport-neo-cat-mid-unisex-sneakers/307249?swatch=03&referrer-category=mens-shoes,Unisex,,,307249_01,Sneakers,,,,2,3,Puma,Puma Black-Puma Black,PUMA Black-PUMA White,PUMA White-PUMA Black,,
BMW M Motorsport Neo Cat Mid Unisex Sneakers,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/bmw-m-motorsport-neo-cat-mid-unisex-sneakers/307249?swatch=03&referrer-category=mens-shoes,Unisex,,,307249_03,Sneakers,,,,3,3,Puma,Puma Black-Puma Black,PUMA Black-PUMA White,PUMA White-PUMA Black,,
BMW M Motorsport Neo Cat Mid Unisex Sneakers,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/bmw-m-motorsport-neo-cat-mid-unisex-sneakers/307249?swatch=03&referrer-category=mens-shoes,Unisex,,,307249_04,Sneakers,,,,3,3,Puma,Puma Black-Puma Black,PUMA Black-PUMA White,PUMA White-PUMA Black,,
Scuderia Ferrari Neo Cat Mid Top Motorsport Unisex Shoes,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/scuderia-ferrari-neo-cat-mid-top-motorsport-unisex-shoes/307195?swatch=03&referrer-category=mens-shoes,Unisex,,,307195_03,Shoes,,,,3,2,Puma,PUMA Black-Rosso Corsa,PUMA White-Rosso Corsa,,,
Scuderia Ferrari Neo Cat Mid Top Motorsport Unisex Shoes,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/scuderia-ferrari-neo-cat-mid-top-motorsport-unisex-shoes/307195?swatch=03&referrer-category=mens-shoes,Unisex,,,307195_04,Shoes,,,,3,2,Puma,PUMA Black-Rosso Corsa,PUMA White-Rosso Corsa,,,
RBD Game Unisex Sneakers,"₹4,499","₹7,499",https://in.puma.com/in/en/pd/rbd-game-unisex-sneakers/385839?swatch=01&referrer-category=mens-shoes,Unisex,,,385839_01,Sneakers,,,,3,2,Puma,Puma White-Puma Black-Puma Team Gold,Puma White-Puma White-Puma Team Gold,,,
RBD Game Unisex Sneakers,"₹4,499","₹7,499",https://in.puma.com/in/en/pd/rbd-game-unisex-sneakers/385839?swatch=01&referrer-category=mens-shoes,Unisex,,,385839_02,Sneakers,,,,4,2,Puma,Puma White-Puma Black-Puma Team Gold,Puma White-Puma White-Puma Team Gold,,,
Slipstream Hi Heritage Unisex Sneakers,"₹6,499","₹9,999",https://in.puma.com/in/en/pd/slipstream-hi-heritage-unisex-sneakers/387998?swatch=11&referrer-category=mens-shoes,Unisex,,,387998_11,Sneakers,,,,1,1,Puma,,,,,
Mirage Sport Tech Unisex Sneakers,"₹4,699","₹9,999",https://in.puma.com/in/en/pd/mirage-sport-tech-unisex-sneakers/383107?swatch=25&referrer-category=mens-shoes,Unisex,,,383107_25,Sneakers,,,,1,1,Puma,,,,,
Fast-Trac NITRO GORE-TEX® Men's Trail Running Shoes,"₹12,999",,https://in.puma.com/in/en/pd/fast-trac-nitro-gore-tex%C2%AE-mens-trail-running-shoes/377062?swatch=06&referrer-category=mens-shoes,Men,,,377062_05,Trail Running Shoes,,,,6,2,Puma,PUMA Black-Yellow Sizzle,Alpine Snow-Inky Blue,,,
Fast-Trac NITRO GORE-TEX® Men's Trail Running Shoes,"₹12,999",,https://in.puma.com/in/en/pd/fast-trac-nitro-gore-tex%C2%AE-mens-trail-running-shoes/377062?swatch=06&referrer-category=mens-shoes,Men,,,377062_06,Trail Running Shoes,,,,5,2,Puma,PUMA Black-Yellow Sizzle,Alpine Snow-Inky Blue,,,
PWRFrame 2 Men's Training Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/pwrframe-2-mens-training-shoes/377970?swatch=01&referrer-category=mens-shoes,Men,,,377970_01,Training Shoes,,,,7,6,Puma,PUMA Black-PUMA White-PUMA Silver,Fast Yellow-PUMA Black,Flat Dark Gray-Warm White-Hazelnut,PUMA Black-Yellow Burst-PUMA White,Eucalyptus-PUMA White-PUMA Black
PWRFrame 2 Men's Training Shoes,"₹4,639","₹7,999",https://in.puma.com/in/en/pd/pwrframe-2-mens-training-shoes/377970?swatch=01&referrer-category=mens-shoes,Men,,,377970_06,Training Shoes,,,,3,6,Puma,PUMA Black-PUMA White-PUMA Silver,Fast Yellow-PUMA Black,Flat Dark Gray-Warm White-Hazelnut,PUMA Black-Yellow Burst-PUMA White,Eucalyptus-PUMA White-PUMA Black
PWRFrame 2 Men's Training Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/pwrframe-2-mens-training-shoes/377970?swatch=01&referrer-category=mens-shoes,Men,,,377970_09,Training Shoes,,,,6,6,Puma,PUMA Black-PUMA White-PUMA Silver,Fast Yellow-PUMA Black,Flat Dark Gray-Warm White-Hazelnut,PUMA Black-Yellow Burst-PUMA White,Eucalyptus-PUMA White-PUMA Black
PWRFrame 2 Men's Training Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/pwrframe-2-mens-training-shoes/377970?swatch=01&referrer-category=mens-shoes,Men,,,377970_11,Training Shoes,,,,5,6,Puma,PUMA Black-PUMA White-PUMA Silver,Fast Yellow-PUMA Black,Flat Dark Gray-Warm White-Hazelnut,PUMA Black-Yellow Burst-PUMA White,Eucalyptus-PUMA White-PUMA Black
PWRFrame 2 Men's Training Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/pwrframe-2-mens-training-shoes/377970?swatch=01&referrer-category=mens-shoes,Men,,,377970_12,Training Shoes,,,,7,6,Puma,PUMA Black-PUMA White-PUMA Silver,Fast Yellow-PUMA Black,Flat Dark Gray-Warm White-Hazelnut,PUMA Black-Yellow Burst-PUMA White,Eucalyptus-PUMA White-PUMA Black
PWRFrame 2 Men's Training Shoes,"₹6,399","₹7,999",https://in.puma.com/in/en/pd/pwrframe-2-mens-training-shoes/377970?swatch=01&referrer-category=mens-shoes,Men,,,377970_13,Training Shoes,,,,6,6,Puma,PUMA Black-PUMA White-PUMA Silver,Fast Yellow-PUMA Black,Flat Dark Gray-Warm White-Hazelnut,PUMA Black-Yellow Burst-PUMA White,Eucalyptus-PUMA White-PUMA Black
PWRFrame 2 Men's Training Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/pwrframe-2-mens-training-shoes/377970?swatch=12&referrer-category=mens-shoes,Men,,,377970_01,Training Shoes,,,,7,6,Puma,PUMA Black-PUMA White-PUMA Silver,Fast Yellow-PUMA Black,Flat Dark Gray-Warm White-Hazelnut,PUMA Black-Yellow Burst-PUMA White,Eucalyptus-PUMA White-PUMA Black
PWRFrame 2 Men's Training Shoes,"₹4,639","₹7,999",https://in.puma.com/in/en/pd/pwrframe-2-mens-training-shoes/377970?swatch=12&referrer-category=mens-shoes,Men,,,377970_06,Training Shoes,,,,3,6,Puma,PUMA Black-PUMA White-PUMA Silver,Fast Yellow-PUMA Black,Flat Dark Gray-Warm White-Hazelnut,PUMA Black-Yellow Burst-PUMA White,Eucalyptus-PUMA White-PUMA Black
