shoe_name,org_price,discounted_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
Fast-FWD Nitro Elite Women's Running Shoes,"₹16,999","₹19,999",https://in.puma.com/in/en/pd/fast-fwd-nitro-elite-womens-running-shoes/376592?swatch=03&referrer-category=womens-shoes,Women,,,376592_03,Running Shoes,,,,1,2,Puma,Elektro Purple-PUMA Black-Fizzy Lime,Fire Orchid-Ultra Blue-PUMA White,,,
Fast-FWD Nitro Elite Women's Running Shoes,"₹19,999",,https://in.puma.com/in/en/pd/fast-fwd-nitro-elite-womens-running-shoes/376592?swatch=03&referrer-category=womens-shoes,Women,,,376592_05,Running Shoes,,,,4,2,Puma,Elektro Purple-PUMA Black-Fizzy Lime,Fire Orchid-Ultra Blue-PUMA White,,,
Better Foam Legacy Women's Running Shoes,"₹3,849","₹6,999",https://in.puma.com/in/en/pd/better-foam-legacy-womens-running-shoes/377874?swatch=04&referrer-category=womens-shoes,Women,,,377874_04,Running Shoes,,,,1,2,Puma,PUMA Black-PUMA White-Glowing Pink,Rose Dust-PUMA White,,,
Better Foam Legacy Women's Running Shoes,"₹3,499","₹6,999",https://in.puma.com/in/en/pd/better-foam-legacy-womens-running-shoes/377874?swatch=04&referrer-category=womens-shoes,Women,,,377874_05,Running Shoes,,,,1,2,Puma,PUMA Black-PUMA White-Glowing Pink,Rose Dust-PUMA White,,,
Cell Vive Mesh Women's Training Shoes,"₹2,469","₹5,499",https://in.puma.com/in/en/pd/cell-vive-mesh-womens-training-shoes/376286?swatch=01&referrer-category=womens-shoes,Women,,,376286_01,Training Shoes,,,,5,1,Puma,,,,,
Cell Vive Mesh Women's Training Shoes,"₹2,469","₹5,499",https://in.puma.com/in/en/pd/cell-vive-mesh-womens-training-shoes/376286?swatch=01&referrer-category=womens-shoes,Women,,,376286_01,Training Shoes,,,,5,1,Puma,,,,,
Game Women's Sneakers,"₹2,019","₹4,299",https://in.puma.com/in/en/pd/game-womens-sneakers/387392?swatch=03&referrer-category=womens-shoes,Women,,,387392_01,Sneakers,,,,5,3,Puma,Puma Black-Peach Parfait-Puma White,Quarry-Peony,Dusty Orchid-PUMA White,,
Game Women's Sneakers,"₹2,019","₹4,299",https://in.puma.com/in/en/pd/game-womens-sneakers/387392?swatch=03&referrer-category=womens-shoes,Women,,,387392_02,Sneakers,,,,3,3,Puma,Puma Black-Peach Parfait-Puma White,Quarry-Peony,Dusty Orchid-PUMA White,,
Game Women's Sneakers,"₹2,019","₹4,299",https://in.puma.com/in/en/pd/game-womens-sneakers/387392?swatch=03&referrer-category=womens-shoes,Women,,,387392_03,Sneakers,,,,5,3,Puma,Puma Black-Peach Parfait-Puma White,Quarry-Peony,Dusty Orchid-PUMA White,,
Hybrid Fuego Women's Running Shoes,"₹3,009","₹6,999",https://in.puma.com/in/en/pd/hybrid-fuego-womens-running-shoes/192663?swatch=02&referrer-category=womens-shoes,Women,,,192663_02,Running Shoes,,,,2,3,Puma,Puma White-Pink Alert-Yellow Alert,Puma Black-Blue Glimmer-Nrgy Rose,Puma Black-Yellow Alert,,
Hybrid Fuego Women's Running Shoes,"₹3,009","₹6,999",https://in.puma.com/in/en/pd/hybrid-fuego-womens-running-shoes/192663?swatch=02&referrer-category=womens-shoes,Women,,,192663_05,Running Shoes,,,,8,3,Puma,Puma White-Pink Alert-Yellow Alert,Puma Black-Blue Glimmer-Nrgy Rose,Puma Black-Yellow Alert,,
Hybrid Fuego Women's Running Shoes,"₹3,009","₹6,999",https://in.puma.com/in/en/pd/hybrid-fuego-womens-running-shoes/192663?swatch=02&referrer-category=womens-shoes,Women,,,192663_07,Running Shoes,,,,5,3,Puma,Puma White-Pink Alert-Yellow Alert,Puma Black-Blue Glimmer-Nrgy Rose,Puma Black-Yellow Alert,,
SOFTRIDE Rift Women's Walking Shoes,"₹2,999","₹5,999",https://in.puma.com/in/en/pd/softride-rift-womens-walking-shoes/193739?swatch=05&referrer-category=womens-shoes,Women,,,193739_05,Walking Shoes,,,,5,1,Puma,,,,,
Zod Runner Women's Sneakers,"₹2,399","₹3,999",https://in.puma.com/in/en/pd/zod-runner-womens-sneakers/370791?swatch=12&referrer-category=womens-shoes,Women,,,370791_11,Sneakers,,,,2,2,Puma,Puma Black-Lotus,Eggshell Blue-Puma White-Silver,,,
Zod Runner Women's Sneakers,"₹2,199","₹3,999",https://in.puma.com/in/en/pd/zod-runner-womens-sneakers/370791?swatch=12&referrer-category=womens-shoes,Women,,,370791_12,Sneakers,,,,2,2,Puma,Puma Black-Lotus,Eggshell Blue-Puma White-Silver,,,
Eternity Nitro Women's Running Shoes,"₹7,799","₹12,999",https://in.puma.com/in/en/pd/eternity-nitro-womens-running-shoes/194682?swatch=11&referrer-category=womens-shoes,Women,,,194682_06,Running Shoes,,,,2,2,Puma,Puma Black-Puma Team Gold,Blue Wash-Evening Sky,,,
Eternity Nitro Women's Running Shoes,"₹7,799","₹12,999",https://in.puma.com/in/en/pd/eternity-nitro-womens-running-shoes/194682?swatch=11&referrer-category=womens-shoes,Women,,,194682_11,Running Shoes,,,,4,2,Puma,Puma Black-Puma Team Gold,Blue Wash-Evening Sky,,,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=14&referrer-category=womens-shoes,Women,,,194355_01,Walking Shoes,,,,2,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,249","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=14&referrer-category=womens-shoes,Women,,,194355_14,Walking Shoes,,,,4,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=14&referrer-category=womens-shoes,Women,,,194355_21,Walking Shoes,,,,1,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,899","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=14&referrer-category=womens-shoes,Women,,,194355_24,Walking Shoes,,,,3,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
Zod Runner Women's Sneakers,"₹2,399","₹3,999",https://in.puma.com/in/en/pd/zod-runner-womens-sneakers/370791?swatch=11&referrer-category=womens-shoes,Women,,,370791_11,Sneakers,,,,2,2,Puma,Puma Black-Lotus,Eggshell Blue-Puma White-Silver,,,
Zod Runner Women's Sneakers,"₹2,199","₹3,999",https://in.puma.com/in/en/pd/zod-runner-womens-sneakers/370791?swatch=11&referrer-category=womens-shoes,Women,,,370791_12,Sneakers,,,,2,2,Puma,Puma Black-Lotus,Eggshell Blue-Puma White-Silver,,,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=24&referrer-category=womens-shoes,Women,,,194355_01,Walking Shoes,,,,2,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,249","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=24&referrer-category=womens-shoes,Women,,,194355_14,Walking Shoes,,,,4,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=24&referrer-category=womens-shoes,Women,,,194355_21,Walking Shoes,,,,1,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,899","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=24&referrer-category=womens-shoes,Women,,,194355_24,Walking Shoes,,,,3,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
Hybrid NX Women's Running Shoes,"₹3,369","₹7,499",https://in.puma.com/in/en/pd/hybrid-nx-womens-running-shoes/192268?swatch=02&referrer-category=womens-shoes,Women,,,192268_02,Running Shoes,,,,5,2,Puma,Puma Black-Puma White,Puma Black-Fuchsia Purple,,,
Hybrid NX Women's Running Shoes,"₹3,749","₹7,499",https://in.puma.com/in/en/pd/hybrid-nx-womens-running-shoes/192268?swatch=02&referrer-category=womens-shoes,Women,,,192268_04,Running Shoes,,,,2,2,Puma,Puma Black-Puma White,Puma Black-Fuchsia Purple,,,
Enzo 2 Women's Running Shoes,"₹3,019","₹5,499",https://in.puma.com/in/en/pd/enzo-2-womens-running-shoes/193256?swatch=01&referrer-category=womens-shoes,Women,,,193256_01,Running Shoes,,,,2,2,Puma,Puma Black-Puma White,Lotus-Puma Black,,,
Enzo 2 Women's Running Shoes,"₹3,019","₹5,499",https://in.puma.com/in/en/pd/enzo-2-womens-running-shoes/193256?swatch=01&referrer-category=womens-shoes,Women,,,193256_16,Running Shoes,,,,2,2,Puma,Puma Black-Puma White,Lotus-Puma Black,,,
Enzo 2 Women's Running Shoes,"₹3,019","₹5,499",https://in.puma.com/in/en/pd/enzo-2-womens-running-shoes/193256?swatch=16&referrer-category=womens-shoes,Women,,,193256_01,Running Shoes,,,,2,2,Puma,Puma Black-Puma White,Lotus-Puma Black,,,
Enzo 2 Women's Running Shoes,"₹3,019","₹5,499",https://in.puma.com/in/en/pd/enzo-2-womens-running-shoes/193256?swatch=16&referrer-category=womens-shoes,Women,,,193256_16,Running Shoes,,,,2,2,Puma,Puma Black-Puma White,Lotus-Puma Black,,,
Ultraride Women's Running Shoes,"₹4,049","₹8,999",https://in.puma.com/in/en/pd/ultraride-womens-running-shoes/193756?swatch=01&referrer-category=womens-shoes,Women,,,193756_01,Running Shoes,,,,3,1,Puma,,,,,
Eternity Nitro Women's Running Shoes,"₹7,799","₹12,999",https://in.puma.com/in/en/pd/eternity-nitro-womens-running-shoes/194682?swatch=06&referrer-category=womens-shoes,Women,,,194682_06,Running Shoes,,,,2,2,Puma,Puma Black-Puma Team Gold,Blue Wash-Evening Sky,,,
Eternity Nitro Women's Running Shoes,"₹7,799","₹12,999",https://in.puma.com/in/en/pd/eternity-nitro-womens-running-shoes/194682?swatch=06&referrer-category=womens-shoes,Women,,,194682_11,Running Shoes,,,,4,2,Puma,Puma Black-Puma Team Gold,Blue Wash-Evening Sky,,,
SPEED Sutamina 2 Women's Running Shoes,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/speed-sutamina-2-womens-running-shoes/193673?swatch=03&referrer-category=womens-shoes,Women,,,193673_03,Running Shoes,,,,2,1,Puma,,,,,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=01&referrer-category=womens-shoes,Women,,,194355_01,Walking Shoes,,,,2,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,249","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=01&referrer-category=womens-shoes,Women,,,194355_14,Walking Shoes,,,,4,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=01&referrer-category=womens-shoes,Women,,,194355_21,Walking Shoes,,,,1,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,899","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=01&referrer-category=womens-shoes,Women,,,194355_24,Walking Shoes,,,,3,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
Cell Fraction Women's Running Shoes,"₹3,599","₹5,999",https://in.puma.com/in/en/pd/cell-fraction-womens-running-shoes/194362?swatch=12&referrer-category=womens-shoes,Women,,,194362_12,Running Shoes,,,,1,1,Puma,,,,,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=21&referrer-category=womens-shoes,Women,,,194355_01,Walking Shoes,,,,2,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,249","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=21&referrer-category=womens-shoes,Women,,,194355_14,Walking Shoes,,,,4,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,999","₹4,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=21&referrer-category=womens-shoes,Women,,,194355_21,Walking Shoes,,,,1,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
SOFTRIDE Sophia Women's Walking Shoes,"₹3,899","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-womens-walking-shoes/194355?swatch=21&referrer-category=womens-shoes,Women,,,194355_24,Walking Shoes,,,,3,4,Puma,Puma Black-Ignite Pink-Puma White,Puma Black-Rose Gold,Rose Quartz-Puma White,Rose Dust-Warm White,
Popcat 20 Women's Floral Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/popcat-20-womens-floral-slides/394644?swatch=02&referrer-category=womens-shoes,Women,,,394644_01,Floral Slides,,,,1,2,Puma,PUMA Black-Peach Smoothie-Clyde Royal,Warm White-Team Aqua-PUMA White,,,
Popcat 20 Women's Floral Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/popcat-20-womens-floral-slides/394644?swatch=02&referrer-category=womens-shoes,Women,,,394644_02,Floral Slides,,,,2,2,Puma,PUMA Black-Peach Smoothie-Clyde Royal,Warm White-Team Aqua-PUMA White,,,
Silvia V2 Women's Slides,"₹1,169","₹2,499",https://in.puma.com/in/en/pd/silvia-v2-womens-slides/387980?swatch=04&referrer-category=womens-shoes,Women,,,387980_04,Slides,,,,1,2,Puma,Rose Dust-Hibiscus Flower-Orange Peach,Hero Blue-Marble-Light Mint,,,
Silvia V2 Women's Slides,"₹1,199","₹2,499",https://in.puma.com/in/en/pd/silvia-v2-womens-slides/387980?swatch=04&referrer-category=womens-shoes,Women,,,387980_05,Slides,,,,3,2,Puma,Rose Dust-Hibiscus Flower-Orange Peach,Hero Blue-Marble-Light Mint,,,
Royalcat Comfort Softride Women's Floral Slides,"₹1,799","₹2,999",https://in.puma.com/in/en/pd/royalcat-comfort-softride-womens-floral-slides/395842?swatch=03&referrer-category=womens-shoes,Women,,,395842_03,Floral Slides,,,,5,1,Puma,,,,,
Cool Cat 2.0 Sport Women's Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=03&referrer-category=womens-shoes,Women,,,390963_01,Slides,,,,6,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Cool Cat 2.0 Sport Women's Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=03&referrer-category=womens-shoes,Women,,,390963_03,Slides,,,,4,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Cool Cat 2.0 Sport Women's Slides,"₹1,299","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=03&referrer-category=womens-shoes,Women,,,390963_12,Slides,,,,3,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Popcat 20 Women's Floral Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/popcat-20-womens-floral-slides/394644?swatch=01&referrer-category=womens-shoes,Women,,,394644_01,Floral Slides,,,,1,2,Puma,PUMA Black-Peach Smoothie-Clyde Royal,Warm White-Team Aqua-PUMA White,,,
Popcat 20 Women's Floral Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/popcat-20-womens-floral-slides/394644?swatch=01&referrer-category=womens-shoes,Women,,,394644_02,Floral Slides,,,,2,2,Puma,PUMA Black-Peach Smoothie-Clyde Royal,Warm White-Team Aqua-PUMA White,,,
Leadcat 2.0 Puffy Women's Slides,"₹1,409","₹2,999",https://in.puma.com/in/en/pd/leadcat-2-0-puffy-womens-slides/389557?swatch=02&referrer-category=womens-shoes,Women,,,389557_02,Slides,,,,1,1,Puma,,,,,
Cool Cat 2.0 Sport Women's Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=12&referrer-category=womens-shoes,Women,,,390963_01,Slides,,,,6,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Cool Cat 2.0 Sport Women's Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=12&referrer-category=womens-shoes,Women,,,390963_03,Slides,,,,4,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Cool Cat 2.0 Sport Women's Slides,"₹1,299","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=12&referrer-category=womens-shoes,Women,,,390963_12,Slides,,,,3,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Shibusa V1 Women's Slides,"₹2,099","₹3,499",https://in.puma.com/in/en/pd/shibusa-v1-womens-slides/395644?swatch=02&referrer-category=womens-shoes,Women,,,395644_02,Slides,,,,2,1,Puma,,,,,
Leadcat 2.0 Star Quality Women Slides,"₹1,679","₹2,799",https://in.puma.com/in/en/pd/leadcat-2-0-star-quality-women-slides/386701?swatch=01&referrer-category=womens-shoes,Women,,,386701_01,Leadcat 2.0 Star Quality Women Slides,,,,2,1,Puma,,,,,
Silvia V4 Women's Slides,"₹1,199","₹1,999",https://in.puma.com/in/en/pd/silvia-v4-womens-slides/388781?swatch=02&referrer-category=womens-shoes,Women,,,388781_02,Slides,,,,2,1,Puma,,,,,
Cool Cat 2.0 Space Women's Slides,"₹1,539","₹2,799",https://in.puma.com/in/en/pd/cool-cat-2-0-space-womens-slides/390965?swatch=02&referrer-category=womens-shoes,Women,,,390965_02,Slides,,,,2,1,Puma,,,,,
Cool Cat 2.0 Sport Women's Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=01&referrer-category=womens-shoes,Women,,,390963_01,Slides,,,,6,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Cool Cat 2.0 Sport Women's Slides,"₹1,249","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=01&referrer-category=womens-shoes,Women,,,390963_03,Slides,,,,4,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Cool Cat 2.0 Sport Women's Slides,"₹1,299","₹2,499",https://in.puma.com/in/en/pd/cool-cat-2-0-sport-womens-slides/390963?swatch=01&referrer-category=womens-shoes,Women,,,390963_12,Slides,,,,3,3,Puma,PUMA Black-PUMA Black,PUMA Black-PUMA White-KNOCKOUT PINK,Vivid Violet-Puma Silver,,
Silvia V2 Women's Slides,"₹1,169","₹2,499",https://in.puma.com/in/en/pd/silvia-v2-womens-slides/387980?swatch=05&referrer-category=womens-shoes,Women,,,387980_04,Slides,,,,1,2,Puma,Rose Dust-Hibiscus Flower-Orange Peach,Hero Blue-Marble-Light Mint,,,
Silvia V2 Women's Slides,"₹1,199","₹2,499",https://in.puma.com/in/en/pd/silvia-v2-womens-slides/387980?swatch=05&referrer-category=womens-shoes,Women,,,387980_05,Slides,,,,3,2,Puma,Rose Dust-Hibiscus Flower-Orange Peach,Hero Blue-Marble-Light Mint,,,
Sportie Vola Women's Slides,"₹1,999","₹3,999",https://in.puma.com/in/en/pd/sportie-vola-womens-slides/384132?swatch=01&referrer-category=womens-shoes,Women,,,384132_01,Slides,,,,1,1,Puma,,,,,
Wave Women's Flip-Flops,"₹1,199","₹1,999",https://in.puma.com/in/en/pd/wave-womens-flip-flops/395845?swatch=01&referrer-category=womens-shoes,Women,,,395845_01,Flip-Flops,,,,6,1,Puma,,,,,
Venice V1 Women's Flip-Flops,₹599,₹999,https://in.puma.com/in/en/pd/venice-v1-womens-flip-flops/394634?swatch=02&referrer-category=womens-shoes,Women,,,394634_01,Flip-Flops,,,,6,2,Puma,Blissful Blue-Future Pink-Galaxy Pink,Vivid Violet-Warm White-Spring Lavender,,,
Venice V1 Women's Flip-Flops,₹599,₹999,https://in.puma.com/in/en/pd/venice-v1-womens-flip-flops/394634?swatch=02&referrer-category=womens-shoes,Women,,,394634_02,Flip-Flops,,,,6,2,Puma,Blissful Blue-Future Pink-Galaxy Pink,Vivid Violet-Warm White-Spring Lavender,,,
Venice V1 Women's Flip-Flops,₹599,₹999,https://in.puma.com/in/en/pd/venice-v1-womens-flip-flops/394634?swatch=01&referrer-category=womens-shoes,Women,,,394634_01,Flip-Flops,,,,6,2,Puma,Blissful Blue-Future Pink-Galaxy Pink,Vivid Violet-Warm White-Spring Lavender,,,
Venice V1 Women's Flip-Flops,₹599,₹999,https://in.puma.com/in/en/pd/venice-v1-womens-flip-flops/394634?swatch=01&referrer-category=womens-shoes,Women,,,394634_02,Flip-Flops,,,,6,2,Puma,Blissful Blue-Future Pink-Galaxy Pink,Vivid Violet-Warm White-Spring Lavender,,,
PUMA Everush Women's Flip-Flops,₹549,₹999,https://in.puma.com/in/en/pd/puma-everush-womens-flip-flops/394633?swatch=02&referrer-category=womens-shoes,Women,,,394633_01,Flip-Flops,,,,4,2,Puma,Future Pink-Frosty Pink-PUMA White,Inky Blue-Ash Gray-PUMA White,,,
PUMA Everush Women's Flip-Flops,₹549,₹999,https://in.puma.com/in/en/pd/puma-everush-womens-flip-flops/394633?swatch=02&referrer-category=womens-shoes,Women,,,394633_02,Flip-Flops,,,,6,2,Puma,Future Pink-Frosty Pink-PUMA White,Inky Blue-Ash Gray-PUMA White,,,
Daisy Women's Flip Flops,₹849,"₹1,799",https://in.puma.com/in/en/pd/daisy-womens-flip-flops/387542?swatch=04&referrer-category=womens-shoes,Women,,,387542_01,Flip Flops,,,,2,5,Puma,Peacoat-Ivory Glow,Intense Red-QUIET SHADE,Mist Green-Peacoat,Lotus-PUMA Black,Parisian Night-Nitro Blue
Daisy Women's Flip Flops,₹899,"₹1,799",https://in.puma.com/in/en/pd/daisy-womens-flip-flops/387542?swatch=04&referrer-category=womens-shoes,Women,,,387542_03,Flip Flops,,,,3,5,Puma,Peacoat-Ivory Glow,Intense Red-QUIET SHADE,Mist Green-Peacoat,Lotus-PUMA Black,Parisian Night-Nitro Blue
Daisy Women's Flip Flops,₹849,"₹1,799",https://in.puma.com/in/en/pd/daisy-womens-flip-flops/387542?swatch=04&referrer-category=womens-shoes,Women,,,387542_04,Flip Flops,,,,4,5,Puma,Peacoat-Ivory Glow,Intense Red-QUIET SHADE,Mist Green-Peacoat,Lotus-PUMA Black,Parisian Night-Nitro Blue
Daisy Women's Flip Flops,₹899,"₹1,799",https://in.puma.com/in/en/pd/daisy-womens-flip-flops/387542?swatch=04&referrer-category=womens-shoes,Women,,,387542_05,Flip Flops,,,,3,5,Puma,Peacoat-Ivory Glow,Intense Red-QUIET SHADE,Mist Green-Peacoat,Lotus-PUMA Black,Parisian Night-Nitro Blue
Daisy Women's Flip Flops,₹809,"₹1,799",https://in.puma.com/in/en/pd/daisy-womens-flip-flops/387542?swatch=04&referrer-category=womens-shoes,Women,,,387542_06,Flip Flops,,,,5,5,Puma,Peacoat-Ivory Glow,Intense Red-QUIET SHADE,Mist Green-Peacoat,Lotus-PUMA Black,Parisian Night-Nitro Blue
SOFTRIDE Sunny Women's Flip-Flops,"₹1,949","₹2,999",https://in.puma.com/in/en/pd/softride-sunny-womens-flip-flops/385788?swatch=02&referrer-category=womens-shoes,Women,,,385788_01,Flip-Flops,,,,4,2,Puma,High Risk Red-Puma White,Puma Black-Puma White,,,
SOFTRIDE Sunny Women's Flip-Flops,"₹1,949","₹2,999",https://in.puma.com/in/en/pd/softride-sunny-womens-flip-flops/385788?swatch=02&referrer-category=womens-shoes,Women,,,385788_02,Flip-Flops,,,,5,2,Puma,High Risk Red-Puma White,Puma Black-Puma White,,,
SOFTRIDE Sunny Women's Flip-Flops,"₹1,949","₹2,999",https://in.puma.com/in/en/pd/softride-sunny-womens-flip-flops/385788?swatch=01&referrer-category=womens-shoes,Women,,,385788_01,Flip-Flops,,,,4,2,Puma,High Risk Red-Puma White,Puma Black-Puma White,,,
SOFTRIDE Sunny Women's Flip-Flops,"₹1,949","₹2,999",https://in.puma.com/in/en/pd/softride-sunny-womens-flip-flops/385788?swatch=01&referrer-category=womens-shoes,Women,,,385788_02,Flip-Flops,,,,5,2,Puma,High Risk Red-Puma White,Puma Black-Puma White,,,
Daisy V2 Women's Flip-Flops,₹949,"₹1,899",https://in.puma.com/in/en/pd/daisy-v2-womens-flip-flops/396066?swatch=03&referrer-category=womens-shoes,Women,,,396066_01,Flip-Flops,,,,5,4,Puma,Orange Peach-Hibiscus Flower,Day Dream-Dusky Blue,Pearl Pink-Platinum Gray,Spring Lavender-Purple Charcoal,
Daisy V2 Women's Flip-Flops,₹949,"₹1,899",https://in.puma.com/in/en/pd/daisy-v2-womens-flip-flops/396066?swatch=03&referrer-category=womens-shoes,Women,,,396066_02,Flip-Flops,,,,5,4,Puma,Orange Peach-Hibiscus Flower,Day Dream-Dusky Blue,Pearl Pink-Platinum Gray,Spring Lavender-Purple Charcoal,
Daisy V2 Women's Flip-Flops,₹849,"₹1,899",https://in.puma.com/in/en/pd/daisy-v2-womens-flip-flops/396066?swatch=03&referrer-category=womens-shoes,Women,,,396066_03,Flip-Flops,,,,3,4,Puma,Orange Peach-Hibiscus Flower,Day Dream-Dusky Blue,Pearl Pink-Platinum Gray,Spring Lavender-Purple Charcoal,
Daisy V2 Women's Flip-Flops,"₹1,039","₹1,899",https://in.puma.com/in/en/pd/daisy-v2-womens-flip-flops/396066?swatch=03&referrer-category=womens-shoes,Women,,,396066_04,Flip-Flops,,,,3,4,Puma,Orange Peach-Hibiscus Flower,Day Dream-Dusky Blue,Pearl Pink-Platinum Gray,Spring Lavender-Purple Charcoal,
